cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
11,Guanajuato,029,San Diego de la Unión,6200240421,Porcentaje de la población derechohabiente en el ISSSTE,2015,2.7857592,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240421,Porcentaje de la población derechohabiente en el ISSSTE,2020,2.73764702448706,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240423,Porcentaje de hombres de 40 a 44 años,2015,2.1766546,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240423,Porcentaje de hombres de 40 a 44 años,2020,2.42446393762183,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240424,Tasa de monolingüismo de la población de 5 años y más hablante de Mixe,2020,0,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240425,Porcentaje de hombres de 70 a 74 años,2015,0.8550242,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240425,Porcentaje de hombres de 70 a 74 años,2020,0.906432748538012,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240426,Porcentaje de mujeres de 60 a 64 años,2015,1.4124294,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240426,Porcentaje de mujeres de 60 a 64 años,2020,1.64473684210526,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240427,Porcentaje de mujeres de 65 a 69 años,2015,1.3191082,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240427,Porcentaje de mujeres de 65 a 69 años,2020,1.29873294346979,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240428,Tasa de monolingüismo de la población de 5 años y más hablante de Otomí,2020,0,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240430,Porcentaje de la población con limitación para caminar y moverse,2020,34.0405014464802,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240431,Población de 5 años y más hablante de Purépecha (Tarasco),2020,1,Personas
11,Guanajuato,029,San Diego de la Unión,6200240432,Tasa de monolingüismo de la población de 5 años y más hablante de Zoque,2020,0,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240433,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas zapotecas,2020,0,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240434,Población de 5 años y más hablante de Chatino,2020,0,Personas
11,Guanajuato,029,San Diego de la Unión,6200240435,Porcentaje de la población con limitación para atender el cuidado personal,2020,5.07232401157184,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240443,Porcentaje de mujeres de 35 a 39 años,2015,3.2788539,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240443,Porcentaje de mujeres de 35 a 39 años,2020,3.51120857699805,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240444,Porcentaje de hombres de 55 a 59 años,2015,1.4452179,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240444,Porcentaje de hombres de 55 a 59 años,2020,1.44249512670565,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240445,Porcentaje de hombres de 5 a 9 años,2015,5.2158999,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240445,Porcentaje de hombres de 5 a 9 años,2020,4.97563352826511,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240447,Porcentaje de la población de 15 años y más sin instrucción,2020,11.7408485856905,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240449,Tasa de monolingüismo de la población de 5 años y más hablante de lengua indígena,2020,0,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240450,Porcentaje de la población con limitación para ver,2020,61.3693346190935,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240451,Población de 5 años y más hablante de Tarahumara,2020,0,Personas
11,Guanajuato,029,San Diego de la Unión,6200240452,Población de 5 años y más hablante de Chol (Ch''ol),2020,0,Personas
11,Guanajuato,029,San Diego de la Unión,6200240453,Población de 5 años y más hablante de Totonaca (Totonaco),2020,0,Personas
11,Guanajuato,029,San Diego de la Unión,6200240454,Tasa de monolingüismo de la población de 5 años y más hablante de Mazahua,2020,0,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240458,Porcentaje de la población con discapacidad por edad avanzada,2020,25.3837719298246,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240459,Porcentaje de la población con discapacidad por nacimiento,2020,14.1447368421053,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240466,Población de 5 años y más hablante de Tlapaneco,2020,0,Personas
11,Guanajuato,029,San Diego de la Unión,6200240471,Porcentaje de la población derechohabiente en el IMSS,2015,3.1825521,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240471,Porcentaje de la población derechohabiente en el IMSS,2020,9.64305519073053,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240475,Porcentaje de hombres de 80 a 84 años,2015,0.4918281,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240475,Porcentaje de hombres de 80 a 84 años,2020,0.453216374269006,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240477,Porcentaje de la población de 85 y más con limitación en la actividad,2020,30.9473684210526,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240478,Porcentaje de la población con limitación para escuchar,2020,21.0028929604629,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240479,Porcentaje de la población con limitación para poner atención o aprender,2020,25.4194792671167,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240480,Población de 5 años y más hablante de Huasteco,2020,2,Personas
11,Guanajuato,029,San Diego de la Unión,6200240481,Población de 5 años y más hablante de Tzotzil (Tsotsil),2020,0,Personas
11,Guanajuato,029,San Diego de la Unión,6200240486,Porcentaje de hombres de 25 a 29 años,2015,3.0417676,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240486,Porcentaje de hombres de 25 a 29 años,2020,3.61111111111111,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240488,Porcentaje de la población de 15 a 29 años con limitación en la actividad,2020,6.62655854913244,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240493,Porcentaje de la población de 5 años y más hablante de lengua indígena,2020,0.081203984408835,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240495,Porcentaje de la población con discapacidad por otra causa,2020,7.34649122807018,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240496,Población de 5 años y más hablante de Náhuatl,2020,14,Personas
11,Guanajuato,029,San Diego de la Unión,6200240497,Población no católica,2020,463,Miles de personas
11,Guanajuato,029,San Diego de la Unión,6200240499,Porcentaje de la población que profesa la religión protestante y evangélica,2020,1.08880986018415,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240507,Porcentaje de mujeres de 50 a 54 años,2015,2.0858555,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240507,Porcentaje de mujeres de 50 a 54 años,2020,2.33674463937622,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240509,Tasa de monolingüismo de la población de 5 años y más hablante de Tarahumara,2020,0,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240518,Porcentaje de hombres de 30 a 34 años,2015,2.7517151,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240518,Porcentaje de hombres de 30 a 34 años,2020,3.00438596491228,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240520,Porcentaje de hombres de 20 a 24 años,2015,4.1616223,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240520,Porcentaje de hombres de 20 a 24 años,2020,4.30311890838207,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240521,Población de 5 años y más hablante de Zoque,2020,0,Personas
11,Guanajuato,029,San Diego de la Unión,6200240522,Tasa de monolingüismo de la población de 5 años y más hablante de Purépecha (Tarasco),2020,0,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240532,Porcentaje de hombres de 45 a 49 años,2015,2.1085553,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240532,Porcentaje de hombres de 45 a 49 años,2020,2.25877192982456,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240533,Porcentaje de hombres de 50 a 54 años,2015,1.5309726,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240533,Porcentaje de hombres de 50 a 54 años,2020,2.01998050682261,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240534,Tasa de monolingüismo de la población de 5 años y más hablante de Resto de lenguas,2020,0,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240535,Población de 5 años y más hablante de Mazateco,2020,0,Personas
11,Guanajuato,029,San Diego de la Unión,6200240536,Tasa de monolingüismo de la población de 5 años y más hablante de Tlapaneco,2020,0,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240537,Tasa de monolingüismo de la población de 5 años y más hablante de Tzeltal (Tseltal),2020,0,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240538,Población de 5 años y más hablante del Resto de lenguas,2020,2,Personas
11,Guanajuato,029,San Diego de la Unión,6200240539,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas chinantecas,2020,0,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240540,Porcentaje de la población con discapacidad por enfermedad,2020,41.9407894736842,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240548,Porcentaje de mujeres de 25 a 29 años,2015,4.5576069,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240548,Porcentaje de mujeres de 25 a 29 años,2020,4.60526315789474,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240549,Porcentaje de mujeres de 30 a 34 años,2015,3.6773608,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6200240549,Porcentaje de mujeres de 30 a 34 años,2020,4.11062378167641,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6205370864,Porcentaje de población que se considera afrodescendiente,2015,0.0226883,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6205370864,Porcentaje de población que se considera afrodescendiente,2020,0.767282116237151,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019007,Porcentaje de la población de 12 años y más viuda,2015,4.7482645,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019007,Porcentaje de la población de 12 años y más viuda,2020,4.62182189855628,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019009,Porcentaje de la población de 12 años y más casada,2015,42.110939,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019009,Porcentaje de la población de 12 años y más casada,2020,40.593458540948,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019010,Porcentaje de población de 25 años y más alfabeta,2015,80.388797,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019010,Porcentaje de población de 25 años y más alfabeta,2020,85.8561033203219,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019011,Porcentaje de la población de 12 años y más soltera,2015,38.42421,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019011,Porcentaje de la población de 12 años y más soltera,2020,35.1188194710617,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019012,Porcentaje de la población de 12 años y más separada,2015,1.9646829,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019012,Porcentaje de la población de 12 años y más separada,2020,3.49750862399387,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019016,Porcentaje de la población de 12 años y más divorciada,2015,0.3740648,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019016,Porcentaje de la población de 12 años y más divorciada,2020,0.562156637281206,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019017,Porcentaje de población afiliada a otra institución,2015,0.0629396,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019017,Porcentaje de población afiliada a otra institución,2020,0.0992324081370575,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019018,Porcentaje de población afiliada a servicios de salud,2015,92.122114,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019018,Porcentaje de población afiliada a servicios de salud,2020,83.4583719004238,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019019,Porcentaje de la población de 12 años y más en unión libre,2015,12.114983,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019019,Porcentaje de la población de 12 años y más en unión libre,2020,15.5806822537371,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2015,15.805392,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2020,11.4115363283417,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019022,Porcentaje de viviendas particulares habitadas propias,2015,81.925658,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019022,Porcentaje de viviendas particulares habitadas propias,2020,86.338141025641,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2015,4.4283533,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2020,3.51079438272899,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2015,68.661679,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2020,70.2791461412151,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2015,98.731541,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2020,97.513983840895,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2015,89.868603,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2020,87.8048780487805,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2015,25.971143,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2020,27.3187600345807,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019030,Porcentaje de población de 12 años y más económicamente activa,2015,34.619532,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019030,Porcentaje de población de 12 años y más económicamente activa,2020,54.3950428005622,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2015,69.699798,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2020,68.0983083749307,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2015,0.1177667,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2020,0.080371263384408,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2015,65.20186,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2020,45.3015203781781,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2015,95.600117,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2020,98.6376981796829,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2015,29.689477,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2020,35.7897827363476,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2015,5.8898711,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2020,24.9654764253304,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2015,70.310523,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2020,64.2102172636524,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2015,8.7123229,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2020,14.4407180903531,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2015,23.428778,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2020,25.2485369808926,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2015,17.850676,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2020,14.1645294929966,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2015,0.2628564,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2020,0.025552574421873,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2015,98.42623,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2020,99.5570139458573,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2015,66.737672,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2020,84.2473860722036,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2015,94.406756,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2020,98.1252857796068,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2015,24.400895,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2020,32.5409350956796,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2015,0,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2020,0,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2015,0.1786075,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2020,0.303436821259742,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2015,0.8011164,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2020,1.30437848128041,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2015,53.406037,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2020,60.7064795882394,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2015,18.513541,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2020,7.63590213636043,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2015,3.8505272,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2020,5.1047028132271,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207020032,Porcentaje de hombres,2015,46.006857,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207020032,Porcentaje de hombres,2020,46.8772835777269,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207020033,Porcentaje de mujeres,2015,53.993143,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207020033,Porcentaje de mujeres,2020,53.1227164222731,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2015,1.1591807,Promedio
11,Guanajuato,029,San Diego de la Unión,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2020,1.10063129617193,Promedio
11,Guanajuato,029,San Diego de la Unión,6207049066,Población de 6 a 14 años que sabe leer y escribir,2020,6564,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207049067,Población de 6 a 14 años que no sabe leer y escribir,2020,706,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207049068,Porcentaje de la población de 3 años y más que asiste a la escuela,2020,28.7340229706256,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207049069,Porcentaje de la población de 3 años y más que no asiste a la escuela,2020,71.2322729511809,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207049070,Población de 6 a 14 años que no especificó si sabe o no leer y escribir,2020,17,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207049071,Porcentaje de la población de 3 años y más que no especificó si asiste o no a la escuela,2020,0.0337040781934614,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2010,61.1579333089044,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2015,56.140164,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2020,47.149339120142,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207129629,Porcentaje de la población nacional/estatal que representa,2020,0.665711681039557,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207129630,Promedio de ocupantes por dormitorio,2020,1.9593457049933,Promedio
11,Guanajuato,029,San Diego de la Unión,6207129631,Porcentaje de viviendas particulares habitadas que disponen de tinaco,2020,80.4892483724601,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207129632,Porcentaje de viviendas particulares habitadas que disponen de cisterna o aljibe,2020,16.0386664036299,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207129635,Porcentaje de viviendas particulares habitadas que disponen de Automóvil o camioneta,2020,48.1258630893667,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207129636,Porcentaje de viviendas particulares habitadas que disponen de motocicleta o motoneta,2020,21.3257052673111,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207129637,Porcentaje de viviendas particulares habitadas que disponen de bicicleta como medio de transporte,2020,48.1455908463208,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207129638,Porcentaje de la población con algún tipo de  discapacidad,2020,5.00316656111463,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207129639,Porcentaje de la población entre 0 y 17 años con algún tipo de  discapacidad,2020,1.89766180955608,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207129640,Porcentaje de la población entre 18 y 29 años con algún tipo de  discapacidad,2020,1.92005389624972,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207129641,Porcentaje de la población entre 30 y 59 años con algún tipo de  discapacidad,2020,4.04686656902798,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207129642,Porcentaje de la población de 60 años y más con algún tipo de  discapacidad,2020,24.4666364049024,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207129643,Porcentaje de la población de 5 y más años migrante según causa: Trabajo,2020,20.951650038373,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207129644,Porcentaje de la población de 5 y más años migrante según causa: Familiar,2020,62.7782041442824,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207129645,Porcentaje de la población de 5 y más años migrante según causa: Educativa,2020,2.37912509593246,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207129646,Porcentaje de la población de 5 y más años migrante según causa: Inseguridad delictiva o violencia,2020,2.53261703760553,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207129647,Porcentaje de la población de 5 y más años migrante según causa: Otra causa,2020,6.52340752110514,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207129648,Promedio de hijos nacidos vivos por grupo de edad: 15-19,2020,0.128808864265928,Promedio
11,Guanajuato,029,San Diego de la Unión,6207129649,Promedio de hijos nacidos vivos por grupo de edad: 20-24,2020,0.626945525291829,Promedio
11,Guanajuato,029,San Diego de la Unión,6207129650,Promedio de hijos nacidos vivos por grupo de edad: 25-29,2020,1.24179894179894,Promedio
11,Guanajuato,029,San Diego de la Unión,6207129651,Promedio de hijos nacidos vivos por grupo de edad: 30-34,2020,1.97922848664688,Promedio
11,Guanajuato,029,San Diego de la Unión,6207129652,Promedio de hijos nacidos vivos por grupo de edad: 35-39,2020,2.59680777238029,Promedio
11,Guanajuato,029,San Diego de la Unión,6207129653,Promedio de hijos nacidos vivos por grupo de edad: 40-44,2020,3.08626198083067,Promedio
11,Guanajuato,029,San Diego de la Unión,6207129654,Promedio de hijos nacidos vivos por grupo de edad: 45-49,2020,3.72183098591549,Promedio
11,Guanajuato,029,San Diego de la Unión,6207129812,Porcentaje de viviendas particulares habitadas que disponen de refrigerador,2020,83.931741960939,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207129813,Porcentaje de viviendas particulares habitadas que disponen de lavadora,2020,73.6141250739791,Porcentaje
11,Guanajuato,029,San Diego de la Unión,6207129818,Porcentaje de la población derechohabiente en Instituto de Salud para el Bienestar (IMSS-PROSPERA o IMSS-BIENESTAR),2020,0.595394448822345,Porcentaje
11,Guanajuato,030,San Felipe,1001000001,Superficie continental,2020,3006.86703644,Kilómetros cuadrados
11,Guanajuato,030,San Felipe,1002000001,Población total,1995,95050,Personas
11,Guanajuato,030,San Felipe,1002000001,Población total,2000,95359,Personas
11,Guanajuato,030,San Felipe,1002000001,Población total,2005,95896,Personas
11,Guanajuato,030,San Felipe,1002000001,Población total,2010,106952,Personas
11,Guanajuato,030,San Felipe,1002000001,Población total,2020,119793,Personas
11,Guanajuato,030,San Felipe,1002000002,Población total hombres,1995,47050,Personas
11,Guanajuato,030,San Felipe,1002000002,Población total hombres,2000,45251,Personas
11,Guanajuato,030,San Felipe,1002000002,Población total hombres,2005,45522,Personas
11,Guanajuato,030,San Felipe,1002000002,Población total hombres,2010,51340,Personas
11,Guanajuato,030,San Felipe,1002000002,Población total hombres,2020,58087,Personas
11,Guanajuato,030,San Felipe,1002000003,Población total mujeres,1995,48000,Personas
11,Guanajuato,030,San Felipe,1002000003,Población total mujeres,2000,50108,Personas
11,Guanajuato,030,San Felipe,1002000003,Población total mujeres,2005,50374,Personas
11,Guanajuato,030,San Felipe,1002000003,Población total mujeres,2010,55612,Personas
11,Guanajuato,030,San Felipe,1002000003,Población total mujeres,2020,61706,Personas
11,Guanajuato,030,San Felipe,1002000004,Porcentaje de población de 15 a 29 años,1995,27.5,No especificada
11,Guanajuato,030,San Felipe,1002000004,Porcentaje de población de 15 a 29 años,2000,24.7,No especificada
11,Guanajuato,030,San Felipe,1002000004,Porcentaje de población de 15 a 29 años,2005,26,No especificada
